1,1,1,1,6.65178e-10,1.72996e-14,0.821207,2.13575e-05
1.89464,2.48449,1.3529e-07,1.77409e-07,1.26027e-09,4.29806e-14,1.11101e-07,3.789e-12
0.668027,0.433912,3.46305e-08,2.2494e-08,4.44357e-10,7.50649e-15,2.84388e-08,4.80415e-13
3.65417e+11,4.13323e+11,45177.5,51100.1,243.068,0.0071503,37100.1,1.09137
0.839787,0.652959,3.36925e-08,2.61969e-08,5.58608e-10,1.12959e-14,2.76685e-08,5.595e-13
0.839787,0.652959,3.36925e-08,2.61969e-08,5.58608e-10,1.12959e-14,2.76685e-08,5.595e-13
1.80403,2.13064,1.77555e-07,2.097e-07,1.2e-09,3.68591e-14,1.4581e-07,4.47867e-12
1.80403,2.13064,1.77555e-07,2.097e-07,1.2e-09,3.68591e-14,1.4581e-07,4.47867e-12
1.25732,1.32676,3.51357e-08,3.70764e-08,8.36338e-10,2.29524e-14,2.88537e-08,7.91858e-13
1.25732,1.32676,3.51357e-08,3.70764e-08,8.36338e-10,2.29524e-14,2.88537e-08,7.91858e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
0.502537,0.330777,1.43487e-08,9.4445e-09,3.34276e-10,5.72229e-15,1.17832e-08,2.01711e-13
1.47418,1.81333,1.05835e-07,1.30184e-07,9.80595e-10,3.13698e-14,8.69129e-08,2.7804e-12
1.47418,1.81333,1.05835e-07,1.30184e-07,9.80595e-10,3.13698e-14,8.69129e-08,2.7804e-12
1.47418,1.81333,1.05835e-07,1.30184e-07,9.80595e-10,3.13698e-14,8.69129e-08,2.7804e-12
1.47418,1.81333,1.05835e-07,1.30184e-07,9.80595e-10,3.13698e-14,8.69129e-08,2.7804e-12
1.47418,1.81333,1.05835e-07,1.30184e-07,9.80595e-10,3.13698e-14,8.69129e-08,2.7804e-12
0.807734,0.706766,2.70089e-08,2.36327e-08,5.37287e-10,1.22267e-14,2.21799e-08,5.04735e-13
1.39842,1.60396,4.54505e-08,5.21307e-08,9.30199e-10,2.77478e-14,3.73243e-08,1.11338e-12
1.39842,1.60396,4.54505e-08,5.21307e-08,9.30199e-10,2.77478e-14,3.73243e-08,1.11338e-12
1.39842,1.60396,4.54505e-08,5.21307e-08,9.30199e-10,2.77478e-14,3.73243e-08,1.11338e-12
1.39842,1.60396,4.54505e-08,5.21307e-08,9.30199e-10,2.77478e-14,3.73243e-08,1.11338e-12
1.39842,1.60396,4.54505e-08,5.21307e-08,9.30199e-10,2.77478e-14,3.73243e-08,1.11338e-12
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
0.770019,0.554814,2.98019e-08,2.14729e-08,5.122e-10,9.59804e-15,2.44736e-08,4.58606e-13
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
1.3384,1.43746,6.342e-08,6.81142e-08,8.90273e-10,2.48675e-14,5.2081e-08,1.45475e-12
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
0.449289,0.266708,1.57397e-08,9.34346e-09,2.98857e-10,4.61394e-15,1.29256e-08,1.99553e-13
3.86131e+11,2.69391e+11,48557,33876.6,256.846,0.00466034,39875.4,0.723518
3.86131e+11,2.69391e+11,48557,33876.6,256.846,0.00466034,39875.4,0.723518
3.86131e+11,2.69391e+11,48557,33876.6,256.846,0.00466034,39875.4,0.723518
3.86131e+11,2.69391e+11,48557,33876.6,256.846,0.00466034,39875.4,0.723518
3.86131e+11,2.69391e+11,48557,33876.6,256.846,0.00466034,39875.4,0.723518
3.86131e+11,2.69391e+11,48557,33876.6,256.846,0.00466034,39875.4,0.723518
3.86131e+11,2.69391e+11,48557,33876.6,256.846,0.00466034,39875.4,0.723518
6.85212e+11,9.50458e+11,88820.8,123203,455.788,0.0164425,72940.3,2.63131
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
1.05294,0.863567,6.30066e-08,5.16747e-08,7.00392e-10,1.49393e-14,5.17415e-08,1.10364e-12
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
0.606207,0.446145,2.40604e-08,1.77075e-08,4.03236e-10,7.7181e-15,1.97585e-08,3.78187e-13
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
2.12936,2.79653,1.78569e-07,2.34518e-07,1.4164e-09,4.83788e-14,1.46642e-07,5.00872e-12
